	mentions	scholar
0	45	Многие
1	44	Кто-То
2	32	Часто
3	28	Нобелевской
4	25	Сталин
5	23	Эйнштейн
6	22	Аристотель
7	22	Платон
8	22	Декарт
9	19	Дарвин
10	18	Петр
11	18	Ницше
12	17	Ленин
13	17	Шмитт
14	16	Галилей
15	15	Гоффман
16	15	Фрейд
17	14	Путин
18	14	Нобелевский
19	13	Смирнов
20	13	Гоббс
21	12	Достоевский
22	11	Фуко
23	11	Толстой
24	11	Видлар
25	11	Максвелл
26	11	Колмогорова
27	11	Витгенштейн
28	10	Эйнштейна
29	10	Пифагор
30	10	Гарвардского
31	10	Латур
32	9	Геродот
33	9	Смит
34	9	Маркс
35	9	Сталина
36	8	Федотов
37	8	Паули
38	8	Булгаков
39	8	Аузана
40	8	Гельмгольц
41	8	Колмогоров
42	8	Солженицын
43	8	Дэвид
44	8	Фукидид
45	8	Стэнфордского
46	8	Медведев
47	8	Бахтин
48	8	Вулгар
49	8	Винникотт
50	7	Дарвина
51	7	Шюц
52	7	Карл
53	7	Гумбольдта
54	7	Московского
55	7	Колхас
56	7	Соловьев
57	7	Живаго
58	7	Аузан
59	7	Дюркгейм
60	7	Витрувий
61	7	Постепенно
62	7	Макиавелли
63	7	Фрейда
64	7	Томас
65	7	Сергей
66	7	Принстонского
67	7	Саида
68	7	Бельский
69	6	Резерфорд
70	6	Марков
71	6	Руссо
72	6	Флеминг
73	6	Ходорковский
74	6	Беркли
75	6	Ноам Хомский
76	6	Ахматова
77	6	Мэдисон
78	6	Павел
79	6	Лотмана
80	6	Стивен Хокинг
81	6	Роберт
82	6	Сорокин
83	6	Артем Ефимов
84	6	Кеплер
85	6	Скотт
86	6	Патрик
87	6	Лосев
88	6	Гайдар
89	6	Гегель
90	6	Николай
91	6	Скотта
92	6	Мартин
93	6	Дирак
94	6	Кейнс
95	6	Данилевского
96	5	Умберто
97	5	Перельман
98	5	Зигмунд Фрейд
99	5	Гегеля
100	5	Ландау
101	5	Византия
102	5	Бродский
103	5	Массачусетского
104	5	Шекспир
105	5	Гумбольдт
106	5	Перельмана
107	5	Мирзахани
108	5	Хиггса
109	5	Миллер
110	5	Морита
111	5	Дуглас Норт
112	5	Оксфордского
113	5	Куренниеми
114	5	Тынянов
115	5	Курцвейл
116	5	Дженкинс
117	5	Хайям
118	5	Тьюринг
119	5	Сыма Цянь
120	5	Арендт
121	5	Нобелевского
122	5	Павловский
123	5	Сократ
124	5	Пьер
125	5	Гарварда
126	5	Фейнман
127	5	Синъя Яманака
128	5	Эдгар
129	5	Муравьев
130	5	Шеннон
131	5	Калифорнийского
132	5	Кеннеди
133	5	Оксана
134	5	Корнелльского
135	5	Энрике
136	5	Поланьи
137	5	Бейкер
138	5	Сергей Попов
139	5	Филиппов
140	5	Римана
141	5	Левин
142	5	Хадид
143	5	Ви
144	5	Троцкий
145	5	Маркрам
146	5	Чистяков
147	4	Руси
148	4	Арнольд
149	4	Дэвида
150	4	Белинский
151	4	Алексеев
152	4	Жан
153	4	Омского
154	4	Томсон
155	4	Мичиганского
156	4	Сергей Сергеевич Аверинцев
157	4	Юрий
158	4	Мариам Мирзахани
159	4	Анри Пуанкаре
160	4	Киевского
161	4	Батлер
162	4	Путина
163	4	Фридман
164	4	Линде
165	4	Веблен
166	4	Катона
167	4	Федорова
168	4	Августин
169	4	Сергей Старостин
170	4	Эрнандо
171	4	Молодой
172	4	Данте
173	4	Холдейн
174	4	Ксенофонт
175	4	Ричард Фейнман
176	4	Пуанкаре
177	4	Лаплас
178	4	Ким Сен
179	4	Хрущев
180	4	Ганнинга
181	4	Сергей Гуриев
182	4	Кейнса
183	4	Гиппократ
184	4	Роджер Пенроуз
185	4	Кларк
186	4	Горбачев
187	4	Тимонова
188	4	Артема Ефимова
189	4	Кинси
190	4	Я-То
191	4	Лахта
192	4	Ренан
193	4	Рузвельт
194	4	Питер
195	4	Чарльз Дарвин
196	4	Эдисон
197	4	Пешковский
198	4	Кропоткин
199	4	Хайек
200	4	Фукидида
201	4	Аристотеля
202	4	Штерн
203	4	Цицерон
204	4	Жукова
205	4	Мурзин
206	4	Ельцин
207	4	Хомский
208	4	Апу
209	4	Плиний
210	4	Кругман
211	4	Фердинанд
212	4	Лотман
213	4	Томаса
214	4	Иова
215	4	Бурдье
216	4	Декарта
217	4	Берия
218	4	Саша
219	4	Иванова
220	4	Канеман
221	4	Сергеевич
222	4	Шушурин
223	4	Макс
224	4	Бартлетт
225	4	Хокинг
226	4	Гай
227	4	Цуи
228	4	Британия
229	4	Вильгельм Вундт
230	4	Ключевский
231	4	Плунгян
232	4	Гудков
233	4	Майкл
234	4	Ник Бостром
235	4	Луи
236	4	Ричард
237	4	Толкин
238	4	Мацусита
239	4	Патрик Хаус
240	4	Теркер
241	4	Малларме
242	4	Портнова
243	4	Зиммель
244	4	Опанасенко
245	3	Рональд Коуз
246	3	Коэн
247	3	Паскаль
248	3	Бен Бернанке
249	3	Павлова
250	3	Наталья Самутина
251	3	Харт
252	3	Сколтеха Игорь Ужинский
253	3	Зализняк
254	3	Что-То
255	3	Бухарин
256	3	Крыштановский
257	3	Фукуяма
258	3	Павлов
259	3	Маслоу
260	3	Петербург
261	3	Ленина
262	3	Колорадо
263	3	Чернышевский
264	3	Левада-Центра
265	3	Принстоне
266	3	Йозеф Шумпетер
267	3	Зиновьев
268	3	Фихте
269	3	Игорь
270	3	Роберт Видлар
271	3	Герберт Саймон
272	3	Довженко
273	3	Миллера
274	3	Джекила
275	3	Джекил
276	3	Кронгауза
277	3	Зельдович
278	3	Альберт Эйнштейн
279	3	Фома Аквинский
280	3	Шеллинг
281	3	Джобс
282	3	Стивен Пинкер
283	3	Белянин
284	3	Гэри Беккер
285	3	Бахтина
286	3	Бердяев
287	3	Сота
288	3	Харшани
289	3	Грин
290	3	Ричард Докинз
291	3	Шкловский
292	3	Уильям
293	3	Карл Поппер
294	3	Керенского
295	3	Кембриджского
296	3	Семереди
297	3	Карла Сагана
298	3	Мольер
299	3	Маклюэн
300	3	Олегович
301	3	Сколтеха Ильдар Габитов
302	3	Шахматов
303	3	Ролза
304	3	Гофман
305	3	Дринфельд
306	3	Вентер
307	3	Гарина
308	3	Холланд
309	3	Аузаном
310	3	Немцы
311	3	Попов
312	3	Захарова
313	3	Штраус
314	3	Вибе
315	3	Беднорц
316	3	Трумэн
317	3	Моррис
318	3	Карабутова
319	3	Пифагора
320	3	Ханны Арендт
321	3	Марвин
322	3	Шпенглер
323	3	Трубецкой
324	3	Джейми
325	3	Бертран Рассел
326	3	Джекобс
327	3	Оккам
328	3	София
329	3	Доминик
330	3	Мишеля Фуко
331	3	Никколо Макиавелли
332	3	Колумб
333	3	Термена
334	3	Артемьев
335	3	Березовский
336	3	Григорьев
337	3	Ломоносова
338	3	Иванов
339	3	Одновременно
340	3	Сколтеха Фардад Азарми
341	3	Малви
342	3	Бейли
343	3	Португальцы
344	3	Баратынский
345	3	Яков
346	3	Струве
347	3	Юрия
348	3	Франсуа Фюре
349	3	Яковлев
350	3	Сергей Марков
351	3	Хэмминг
352	3	Петр Федичев
353	3	Бошлу
354	3	Тургенев
355	3	Гинзбург
356	3	Жижек
357	3	Максвелла
358	3	Нильс
359	3	Рейган
360	3	Беекман
361	3	Бойль
362	3	Цвикки
363	3	Сорбонны
364	3	Нобель
365	3	К.
366	3	Панчина
367	3	Егоров
368	3	Артем Елмуратов
369	3	Поведенческая
370	3	Русь
371	3	Соколов
372	3	Джек
373	3	Тверски
374	3	Хомски
375	3	Хаус
376	3	Хауса
377	3	Кайрат Нематович
378	3	Роберт Фогель
379	3	Цвейг
380	3	Гельфанд
381	3	Лютер
382	3	Андроник
383	3	Константинополя
384	3	Гая
385	3	Джеймс
386	3	Блисс
387	3	Брайан
388	3	Вольтер
389	3	Татьяна Карягина
390	3	Захаров
391	3	Родриго Борджиа
392	3	Лао Цзы
393	3	Цермело
394	3	В. М. Лукин
395	3	Нейрофизиологи
396	3	Малиновского
397	3	Мамардашвили
398	3	Маргулис
399	3	Нового
400	3	Преображенского
401	3	Бенедикт
402	3	Пьер Бурдье
403	3	Толстого
404	3	Ироха
405	3	Плутарх
406	3	Лурия
407	3	Чубайс
408	3	Ратгерского
409	3	Геродота
410	3	Герцен
411	3	Столыпин
412	3	Кофод
413	3	Шлемович
414	3	Минэкономразвития
415	3	Меуччи
416	3	Теи
417	3	Гамов
418	3	Шапиро
419	3	Эддингтон
420	3	Зорин
421	3	Ермолов
422	3	Уильяма
423	3	Татьяна Котова
424	3	Дирака
425	3	Сколтеха Бурнаев
426	3	Термен
427	3	Понселе
428	3	Стивен Вайнберг
429	3	Грина
430	3	Филиппа Арьеса
431	3	Курно
432	3	Гарри
433	3	Федор
434	3	Ющенко
435	3	Онегина
436	3	Вольщан
437	3	Эббингауз
438	3	Бикертон
439	3	Зеннхайзер
440	3	Бауэра
441	3	Левина
442	3	Харауэй
443	3	Кингдон
444	3	Ольги
445	3	Нумений
446	3	Глазычева
447	3	Брайант
448	3	Британии
449	3	Галич
450	3	Мэлори
451	3	Кросби
452	3	Бродель
453	3	Блэк
454	3	Педро
455	3	Петровский
456	3	Вуд
457	3	Лоу
458	2	Японцы
459	2	Альберта Хиршмана
460	2	Ричарда Фейнмана
461	2	Леонардом Эйлером
462	2	Риман
463	2	Гамильтон
464	2	Галуа
465	2	Полтеровича
466	2	Попова
467	2	Ясин
468	2	Лайамон
469	2	Вальдмана
470	2	Лоуренса Краусса
471	2	Фрэнка Вильчека
