,link,source,date,title,subtitle,author,rubrics,tags
0,polit.ru//news/2013/04/08/ps_sound_n_shape_of_universe/,http://polit.ru/rubric/proscience/,08 апреля 2013,Форму Вселенной предложено определять по ее звуку,,,,
0,polit.ru//news/2013/04/09/ps_oali/,http://polit.ru/rubric/proscience/,09 апреля 2013,Лингвисты намерены обеспечить свободный доступ к своим научным публикациям,,,,_библиотека онлайн_гуманитарные и социальные  науки_лингвистика_открытые данные
0,polit.ru//news/2013/04/09/ps_sir_william_herschel/,http://polit.ru/rubric/proscience/,09 апреля 2013,Астроном Вильгельм Гершель не имел права называться сэром,,,,_астрономия_история науки_космос_планетология
0,polit.ru//news/2013/04/10/ps_io_vulcanos/,http://polit.ru/rubric/proscience/,10 апреля 2013,Аномальная вулканическая активность спутника Юпитера снова поставила исследователей в тупик,,,,_астрономия_вулканология_вулканы_естественные и точные науки_космос
0,polit.ru//news/2013/04/10/ps_tinian/,http://polit.ru/rubric/proscience/,10 апреля 2013,"Люди эпохи неолита проплыли по океану более двух тысяч километров, чтобы заселить остров Тиниан",,,,_археология_история_океания
0,polit.ru//news/2013/04/11/ps_liver/,http://polit.ru/rubric/proscience/,11 апреля 2013,Открыт механизм естественной регенерации печени,,,,_естественные и точные науки_медицина_физиология
0,polit.ru//news/2013/04/11/ps_scan_dream/,http://polit.ru/rubric/proscience/,11 апреля 2013,Сканирование мозга позволит оцифровывать и воспроизводить человеческие сны,,,,_естественные и точные науки_мозг_нейробиология_сон
0,polit.ru//news/2013/04/12/ps_migrants/,http://polit.ru/rubric/proscience/,12 апреля 2013,"Лингвисты изучили проблемы, которые возникают у осваивающих русский детей мигрантов",,,,_гуманитарные и социальные  науки_лингвистика_мигранты_социология
0,polit.ru//news/2013/04/12/ps_pompei_of_the_north/,http://polit.ru/rubric/proscience/,12 апреля 2013,В центре Лондона раскопали «северные Помпеи» - древнеримский Лондиниум,,,,_археология_великобритания_история_лондон
0,polit.ru//news/2013/04/14/ps_crosswords/,http://polit.ru/rubric/proscience/,14 апреля 2013,"Исследователи выяснили, какие слова надо учить любителям кроссвордов",,,,_лингвистика_статистика
0,polit.ru//news/2013/04/14/ps_panoply/,http://polit.ru/rubric/proscience/,14 апреля 2013,Изображенные на древнегреческих вазах образы оживают в Великобритании,,,,_античность_археология_история искусства
0,polit.ru//news/2013/04/16/ps_chimpanzee_meat_eating/,http://polit.ru/rubric/proscience/,16 апреля 2013,Изотопы подтверждают роль мяса в рационе шимпанзе,,,,_биология _естественные и точные науки_животные
