path,source,url,date,title,subtitle,author,rubrics,tags,genre
chrdk.ru/articles/sci_from_data_to_meaning.txt,https://chrdk.ru/,https://chrdk.ru/sci/from_data_to_meaning,14.08.2017,От цифры к смыслу,О цифровых методах в гуманитарных науках,Евгения Щербина,,История_Социология_Информационные технологии_Лингвистика,Статьи
chrdk.ru/articles/sci_Frontier.txt,https://chrdk.ru/,https://chrdk.ru/sci/Frontier,03.03.2016,Наш Дикий Запад,"Ученые объяснили, почему у отдаленных территорий свой путь развития",Михаил Петров,,Социология_Экономика_Российская наука_Наука в университетах,Статьи
chrdk.ru/articles/sci_future_professions_photo.txt,https://chrdk.ru/,https://chrdk.ru/sci/future_professions_photo,16.09.2016,Профессии будущего,Фоторепортаж из современных лабораторий,Анастасия Тмур,,Науки о живом_Молекулярная биология_Нейронауки_Биология_Фото,Статьи
chrdk.ru/articles/sci_galieva_interview.txt,https://chrdk.ru/,https://chrdk.ru/sci/galieva_interview,14.02.2017,С приходом старости жизнь не заканчивается,Интервью с Надеждой Галиевой о стариках и социологии старения,,,Социология_Антропология,Статьи
chrdk.ru/articles/sci_geoengineering.txt,https://chrdk.ru/,https://chrdk.ru/sci/geoengineering,06.04.2016,У природы нет плохой погоды? ,Как и зачем люди пытаются изменить климат Земли  ,Михаил Петров,,История_Космос_Климат_Изменение климата_Рациональное природопользование_География,Статьи
chrdk.ru/articles/sci_girls_and_physics.txt,https://chrdk.ru/,https://chrdk.ru/sci/girls_and_physics,16.11.2017,"Кубиты, стерильные нейтрино и кварк-глюонная плазма","Как девушки работают в теоретической физике, квантовой криптографии и на АЭС",Александра Борисова,,Физика_Российская наука_Репортаж,Статьи
chrdk.ru/articles/sci_glavnye_nauchnye_otkrytija_2015_goda.txt,https://chrdk.ru/,https://chrdk.ru/sci/glavnye_nauchnye_otkrytija_2015_goda,30.12.2015,"Новая физика, редактирование ДНК и ГМО на прилавках",Чем запомнился 2015 год в науке,,,Физика_Химия_Математика_Археология_История_Ядерные технологии_Палеонтология_Молекулярная биология_Биология_Большой адронный коллайдер,Статьи
chrdk.ru/articles/sci_glavnye_sobytija_goda_v_astronomii.txt,https://chrdk.ru/,https://chrdk.ru/sci/glavnye_sobytija_goda_v_astronomii,30.12.2015,"Потенциально «живая» планета, белые пятна и вода на Марсе",Главные события 2015 года в астрономии,Алексей Паевский,,Астрономия_История_Авиация и космос,Статьи
chrdk.ru/articles/sci_glazov_intervew.txt,https://chrdk.ru/,https://chrdk.ru/sci/glazov_intervew,31.07.2017,Почему птицы улетают,Интервью с орнитологом Петром Глазовым о миграции птиц,,,Животные_Этология,Статьи
chrdk.ru/articles/sci_gnevnoe-serdtce-razyarennogo-boga.txt,https://chrdk.ru/,https://chrdk.ru/sci/gnevnoe-serdtce-razyarennogo-boga,13.03.2017,Гневное сердце разъяренного бога,Чем культура древней Месопотамии удивляет современного человека,Евгения Щербина,,Археология_История_Российская наука,Статьи
chrdk.ru/articles/sci_grants.txt,https://chrdk.ru/,https://chrdk.ru/sci/grants,30.11.2016,Где взять денег,15 лучших грантов для ученых и исследователей за рубежом,,,Полезное,Статьи
chrdk.ru/articles/sci_gravitational_waves.txt,https://chrdk.ru/,https://chrdk.ru/sci/gravitational_waves,11.02.2016,Охота длиной в век,Физики поймали гравитационные волны,,,Физика_Российская наука,Статьи
chrdk.ru/articles/sci_gw170817.txt,https://chrdk.ru/,https://chrdk.ru/sci/gw170817,16.10.2017,"GW170817, или Астрономически важные сто секунд лета",Впервые в истории зарегистрированы гравитационные волны от слияния нейтронных звезд,,,Астрофизика,Статьи
chrdk.ru/articles/sci_habsburgs_vs_raccoons.txt,https://chrdk.ru/,https://chrdk.ru/sci/habsburgs_vs_raccoons,19.05.2017,Мы с тобой одной крови,Чем пахнут родственники: генетическая лаборатория в носу,Полина Лосева,,Молекулярная биология_Этология,Статьи
chrdk.ru/articles/sci_happy_birthday_hertz.txt,https://chrdk.ru/,https://chrdk.ru/sci/happy_birthday_hertz,22.02.2017,"Беспроводные технологии, XIX век",Как Генрих Герц научился передавать электромагнитные волны,Михаил Петров,,Физика_История,Статьи
chrdk.ru/articles/sci_Hazard_Nanotube.txt,https://chrdk.ru/,https://chrdk.ru/sci/Hazard_Nanotube,29.02.2016,Смертельные микрограммы ,"В Казани показали, что нанотрубки могут провоцировать легочные заболевания ",Михаил Петров,,Науки о живом_Материаловедение_Нанотехнологии_Российская наука_Медицина_Наука в университетах_Экология,Статьи
chrdk.ru/articles/sci_hedgehog_and_crabs.txt,https://chrdk.ru/,https://chrdk.ru/sci/hedgehog_and_crabs,27.04.2017,"Еж Соник, хулиганская выходка и японские самураи",Три научных названия и их истории,Екатерина Боровикова,,Физика_История_Генетика_Животные,Статьи
chrdk.ru/articles/sci_herbarium.txt,https://chrdk.ru/,https://chrdk.ru/sci/herbarium,30.01.2017,Новый лук,Ученые МГУ в 2016 году открыли 16 новых видов растений,Алиса Веселкова,,Биология_Российская наука_Растения,Статьи
chrdk.ru/articles/sci_heyerdahl-was-wrong.txt,https://chrdk.ru/,https://chrdk.ru/sci/heyerdahl-was-wrong,08.11.2017,Здесь инки не приставали,Молекулярные биологи ставят точку в споре о происхождении аборигенов острова Пасхи,Дмитрий Лебедев,,История_Молекулярная биология_Этнология,Статьи
chrdk.ru/articles/sci_higgs_impendency.txt,https://chrdk.ru/,https://chrdk.ru/sci/higgs_impendency,04.07.2017,Неизбежность хиггса,К пятилетию открытия хиггсовского бозона,Максим Борисов,,Физика_Ядерные технологии,Статьи
chrdk.ru/articles/sci_high_altitude.txt,https://chrdk.ru/,https://chrdk.ru/sci/high_altitude,14.12.2016,Высотная адаптация,Как человеческий организм приспосабливается к жизни в горах,Дмитрий Лебедев,,Генетика_Медицина,Статьи
chrdk.ru/articles/sci_hitomi_data.txt,https://chrdk.ru/,https://chrdk.ru/sci/hitomi_data,14.07.2016,Увидеть центр скопления галактик и умереть,Какие результаты успел получить спутник «Хитоми» перед безвременной кончиной,Екатерина Боровикова,,Астрономия_Российская наука_Наука в университетах,Статьи
chrdk.ru/articles/sci_homeopathy_pseudoscience.txt,https://chrdk.ru/,https://chrdk.ru/sci/homeopathy_pseudoscience,06.02.2017,Противодействие гомеопатии,"Комиссия РАН опубликовала меморандум «О лженаучности гомеопатии», признав лечение сверхмалыми дозами веществ ненаучным",Алиса Веселкова,,Лженаука,Статьи
chrdk.ru/articles/sci_human_pheromones.txt,https://chrdk.ru/,https://chrdk.ru/sci/human_pheromones,21.07.2017,Формула любви,"Существуют ли человеческие феромоны? (Возможно, но толку от них в любви мало)",Дмитрий Лебедев,,Химия_Генетика_Молекулярная биология_Животные,Статьи
chrdk.ru/articles/sci_Ichthyosaur.txt,https://chrdk.ru/,https://chrdk.ru/sci/Ichthyosaur,23.03.2016,Ты слишком медленно эволюционировал,"Ученые установили, почему ихтиозавры вымерли раньше остальных динозавров",Михаил Петров,,Палеонтология_Биология_Климат_Российская наука_Наука в университетах,Статьи
chrdk.ru/articles/sci_inion_future.txt,https://chrdk.ru/,https://chrdk.ru/sci/inion_future,08.12.2016,Бездомные и замороженные книги,Интервью с врио директора ИНИОН РАН Ильей Зайцевым,Алиса Веселкова,,Информационные технологии_Интервью_Российская наука_Выбор редакции_РАН,Статьи
chrdk.ru/articles/sci_in_the_name_of_evil.txt,https://chrdk.ru/,https://chrdk.ru/sci/in_the_name_of_evil,30.06.2017,Во имя зла и несправедливости,О научных разработках двойного назначения,Ольга Добровидова,,Молекулярная биология_Медицина_Технологии,Статьи
chrdk.ru/articles/sci_Iraq2003.txt,https://chrdk.ru/,https://chrdk.ru/sci/Iraq2003,21.10.2016,Математика мнений,"Ученые объяснили, как менялось мнение американцев накануне войны с Ираком",Екатерина Боровикова,,Математика_Социология_Российская наука,Статьи
chrdk.ru/articles/sci_itogi2016.txt,https://chrdk.ru/,https://chrdk.ru/sci/itogi2016,26.12.2016,"Прощай, 2016-й!","Вспоминаем главные научные события уходящего года, пока не начался следующий",Екатерина Боровикова,,Физика_Астрономия_Генетика,Статьи
