path,source,date,title,subtitle,author,rubrics,tags
https://chrdk.ru/news/bold_long_fishes,https://chrdk.ru/,07.06.2016,Характер рыбок связан с размером тела,,,,Науки о живом_Биология
https://chrdk.ru/news/bolee-shesti-millionov-zhiznei-v-ssha,https://chrdk.ru/,03.10.2017,Переход с сигарет на вейпинг может спасти 87 миллионов лет жизни,,,,Социология_Медицина
https://chrdk.ru/news/bolezn-parkinsona-ubivaet-nervnye-kletki,https://chrdk.ru/,23.11.2017,"Неврологи выяснили, как именно болезнь Паркинсона убивает нервные клетки",,,,Биология
https://chrdk.ru/news/bolshe-usilii-bolshe-rezultat-ponimaet-i-mladenetc,https://chrdk.ru/,23.11.2017,"Больше усилий — больше результат, понимает и младенец",,,,Психология
https://chrdk.ru/news/bolshie-genitalii-ryb-privodyat-k-uvelicheniyu-mozga-samok,https://chrdk.ru/,24.11.2016,Большие гениталии рыб-самцов приводят к увеличению мозга самок,,,,
https://chrdk.ru/news/bolshie-vozmozhnosti-svyazali-so-stepenyu-doveriya-k-neznakomtcam,https://chrdk.ru/,14.11.2017,Большие возможности связали со степенью доверия к незнакомцам,,,,Социология_Российская наука
https://chrdk.ru/news/bolshinstvo_sobak_predpochitaet_lasku_ugoshheniyam,https://chrdk.ru/,16.08.2016,Большинство домашних собак предпочитает ласку угощениям,,,,Науки о живом_Нейронауки_Животные
https://chrdk.ru/news/bolshoe_krasnoe_pyatno_okazalos_istochnikom_podogreva_atmosfery_upitera,https://chrdk.ru/,28.07.2016,Большое красное пятно оказалось источником подогрева атмосферы Юпитера,,,,Физика_Астрономия_Космос
https://chrdk.ru/news/bolshoi-ves-meshaet-zhivotnym,https://chrdk.ru/,18.07.2017,Слишком большой вес мешает самым большим животным быть самыми быстрыми,,,,Животные
https://chrdk.ru/news/bonobo-beskorystno-pomogayut,https://chrdk.ru/,10.11.2017,Бонобо бескорыстно помогают незнакомцам,,,,Животные
https://chrdk.ru/news/bottlenose_optimists,https://chrdk.ru/,10.02.2017,Дельфины-оптимисты плавают синхронно,,,,Психология_Животные
https://chrdk.ru/news/boty-vedut-voiny,https://chrdk.ru/,28.02.2017,Боты Википедии годами ведут бесполезные войны правок,,,,Информационные технологии
https://chrdk.ru/news/brachylophosaurus_protein,https://chrdk.ru/,25.01.2017,Найден белок возрастом 80 миллионов лет,,,,Палеонтология_Молекулярная биология
https://chrdk.ru/news/brains_remember_missing_hands,https://chrdk.ru/,05.09.2016,Мозг «управляет» ампутированными конечностями спустя десятилетия,,,,Нейронауки_Медицина_Наука в университетах
https://chrdk.ru/news/brain_during_hypnosis,https://chrdk.ru/,01.08.2016,"Ученые узнали, как гипноз воздействует на мозг",,,,Психология_Медицина
https://chrdk.ru/news/braslety-plokho-schitayut-kalorii,https://chrdk.ru/,30.05.2017,Фитнес-браслеты плохо считают расход калорий,,,,Медицина_Технологии
https://chrdk.ru/news/breakthrough_junior_challenge,https://chrdk.ru/,03.09.2016,Мильнер и Цукерберг объявили конкурс на лучший научный видеоролик,,,,Конкурс_Дети
https://chrdk.ru/news/britanskie_uchenye_ishhut_paru_dlya_redchaishei_levozakruchennoi_ulitki,https://chrdk.ru/,21.10.2016,Британские ученые ищут пару для редчайшей левозакрученной улитки,,,,Науки о живом_Генетика_Животные
https://chrdk.ru/news/bubbling_oil_detection,https://chrdk.ru/,02.08.2016,Томские биологи сделали щуп для поиска нефтяных загрязнений на дне озер и рек,,,,Наука в университетах_Экология_Технологии
https://chrdk.ru/news/budgerigars_understand_grammar,https://chrdk.ru/,24.06.2016,Волнистые попугайчики понимают грамматику не хуже семимесячных младенцев,,,,Психология_Животные_Лингвистика
https://chrdk.ru/news/building_blocks_of_memories,https://chrdk.ru/,19.09.2016,Нейроны вместе запоминают пройденное расстояние,,,,Нейронауки_Биология
https://chrdk.ru/news/but-shchedrym,https://chrdk.ru/,01.03.2017,Окситоцин призывает быть щедрым с незнакомцами,,,,Психология
https://chrdk.ru/news/bystroe-upotreblenie,https://chrdk.ru/,15.09.2017,Быстрое употребление больших доз алкоголя нарушает развитие мозга,,,,Биология_Медицина
https://chrdk.ru/news/cannibalism,https://chrdk.ru/,06.04.2017,Ученый рассчитал питательную ценность человека,,,,Антропология
https://chrdk.ru/news/cephalopods_proliferate,https://chrdk.ru/,26.05.2016,Головоногих моллюсков становится все больше,,,,Науки о живом_Биология_Животные_Экология
https://chrdk.ru/news/chastitsy_zvezdnoi_pyli_rasskazali_o_verhnih_sloyah_drevnei_atmosfery_zemli,https://chrdk.ru/,12.05.2016,Частицы звездной пыли «рассказали» о верхних слоях древней атмосферы Земли,,,,Астрономия_Геология
https://chrdk.ru/news/chelovecheskiy_glaz_okazalsya_sposoben_uvidet_odinochnyi_foton,https://chrdk.ru/,22.07.2016,Человеческий глаз оказался способен увидеть одиночный фотон,,,,Физика_Науки о живом_Биология
https://chrdk.ru/news/chelovek-mozhet-na-glaz-i-nyukh-opredelyat-bolezn-drugikh-lyudei,https://chrdk.ru/,26.05.2017,Человек может на глаз и нюх опознавать больных людей,,,,Психология_Биология
https://chrdk.ru/news/chem-bolshe-v-shkole-devochek-tem-luchshe-uchatsya-malchiki,https://chrdk.ru/,13.11.2017,"Чем больше в школе девочек, тем лучше учатся мальчики",,,,Социология
https://chrdk.ru/news/chem-bystree-govorit-chelovek-tem-menee-informativna-ego-rech,https://chrdk.ru/,19.01.2017,"Чем быстрее говорит человек, тем менее информативна его речь",,,,Информационные технологии_Лингвистика
https://chrdk.ru/news/chem-pakhnut-biblioteki,https://chrdk.ru/,10.04.2017,"Британские ученые выяснили, чем пахнут библиотеки и старые книги",,,,Химия_Социология
https://chrdk.ru/news/chem-starshe-otetc-tem-veroyatnee-ego-syn-budet-gikom,https://chrdk.ru/,26.06.2017,"Чем старше отец, тем вероятнее его сын будет гиком",,,,Психология_Социология_Биология
https://chrdk.ru/news/cherdak-vzyal-dve-pervykh,https://chrdk.ru/,17.10.2017,«Чердак» взял две первые премии на конкурсе Tech in Media,,,,Конкурс
